2458326.2183649973 1.0009407997 0.0007924322 TESS
2458326.2197539127 1.0002439022 0.0007923880 TESS
2458326.2211428275 1.0002151728 0.0007919050 TESS
2458326.2225317429 0.9998939633 0.0007917895 TESS
2458326.2239206578 0.9991138577 0.0007916698 TESS
2458326.2253095731 1.0018218756 0.0007927302 TESS
2458326.2266984880 1.0011296272 0.0007923767 TESS
2458326.2280874033 1.0009332895 0.0007919777 TESS
2458326.2294763182 1.0015048981 0.0007920486 TESS
2458326.2308652336 1.0010906458 0.0007921043 TESS
2458326.2322541485 0.9990405440 0.0007911843 TESS
2458326.2336430638 1.0013215542 0.0007920955 TESS
2458326.2350319787 0.9997676611 0.0007917569 TESS
2458326.2364208940 1.0025947094 0.0007923617 TESS
2458326.2378098089 1.0007336140 0.0007917848 TESS
2458326.2391987238 1.0004657507 0.0007916077 TESS
2458326.2405876392 1.0013655424 0.0007919641 TESS
2458326.2419765540 1.0010125637 0.0007913433 TESS
2458326.2433654694 1.0003883839 0.0007917805 TESS
2458326.2447543843 1.0023155212 0.0007925655 TESS
2458326.2461432996 1.0005882978 0.0007919962 TESS
2458326.2475322145 1.0007350445 0.0007914949 TESS
2458326.2489211299 1.0005692244 0.0007918601 TESS
2458326.2503100447 1.0007146597 0.0007917574 TESS
2458326.2516989596 1.0007306337 0.0007919078 TESS
2458326.2530878750 1.0006082058 0.0007917609 TESS
2458326.2544767899 1.0020335913 0.0007922028 TESS
2458326.2558657047 1.0003310442 0.0007918339 TESS
2458326.2572546196 0.9993186593 0.0007913686 TESS
2458326.2586435345 1.0009527206 0.0007912845 TESS
2458326.2600324498 1.0007134676 0.0007914518 TESS
2458326.2614213647 0.9996860623 0.0007912043 TESS
2458326.2628102801 0.9998595119 0.0007912098 TESS
2458326.2641991950 1.0007512569 0.0007917478 TESS
2458326.2655881098 0.9994313121 0.0007911153 TESS
2458326.2669770252 1.0008978844 0.0007913281 TESS
2458326.2683659401 1.0012632608 0.0007913515 TESS
2458326.2697548550 1.0016720295 0.0007914992 TESS
2458326.2711437703 1.0006480217 0.0007915416 TESS
2458326.2725326852 1.0008497238 0.0007913649 TESS
2458326.2739216001 1.0004345179 0.0007913517 TESS
2458326.2753105154 1.0002738237 0.0007912052 TESS
2458326.2766994303 1.0027376413 0.0007916980 TESS
2458326.2780883457 1.0009441376 0.0007916302 TESS
2458326.2794772605 1.0005944967 0.0007911247 TESS
2458326.2808661754 0.9999586344 0.0007908270 TESS
2458326.2822550903 1.0010784864 0.0007913744 TESS
2458326.2836440057 1.0005167723 0.0007909869 TESS
2458326.2850329205 1.0004565716 0.0007911048 TESS
2458326.2864218354 1.0007195473 0.0007913144 TESS
2458326.2878107508 1.0004901886 0.0007909688 TESS
2458326.2891996657 1.0010060072 0.0007911270 TESS
2458326.2905885805 0.9992524385 0.0007908267 TESS
2458326.2919774959 0.9998956919 0.0007910164 TESS
2458326.2933664108 1.0003648996 0.0007909193 TESS
2458326.2947553257 1.0009528399 0.0007912915 TESS
2458326.2961442410 1.0000009537 0.0007908706 TESS
2458326.2975331559 0.9989438653 0.0007905809 TESS
2458326.2989220708 1.0000803471 0.0007906560 TESS
2458326.3003109857 1.0012729168 0.0007913517 TESS
2458326.3016999010 1.0006828308 0.0007912032 TESS
2458326.3030888159 0.9996991158 0.0007907916 TESS
2458326.3044777308 1.0010046959 0.0007911595 TESS
2458326.3058666456 0.9996201396 0.0007907760 TESS
2458326.3072555610 1.0010139942 0.0007914581 TESS
2458326.3086444759 0.9998499155 0.0007907944 TESS
2458326.3100333908 1.0011456013 0.0007913887 TESS
2458326.3114223056 0.9998903871 0.0007909635 TESS
2458326.3128112210 1.0006902218 0.0007910635 TESS
2458326.3142001359 1.0011334419 0.0007910844 TESS
2458326.3155890508 1.0000954866 0.0007907613 TESS
2458326.3169779656 1.0010864735 0.0007911550 TESS
2458326.3183668810 1.0008273125 0.0007911773 TESS
2458326.3197557959 1.0006803274 0.0007907899 TESS
2458326.3211447108 1.0005364418 0.0007909395 TESS
2458326.3225336256 1.0003536940 0.0007912560 TESS
2458326.3239225405 0.9998992085 0.0007912432 TESS
2458326.3253114559 1.0001591444 0.0007905892 TESS
2458326.3267003708 1.0007549524 0.0007907668 TESS
2458326.3280892852 1.0007841587 0.0007911855 TESS
2458326.3294782001 1.0011084080 0.0007910665 TESS
2458326.3308671149 0.9997178912 0.0007909488 TESS
2458326.3322560303 1.0004657507 0.0007908884 TESS
2458326.3336449452 0.9997859001 0.0007907145 TESS
2458326.3350338601 0.9998599291 0.0007907677 TESS
2458326.3364227749 1.0000905991 0.0007906419 TESS
2458326.3378116898 0.9996044636 0.0007909542 TESS
2458326.3392006047 1.0003808737 0.0007906941 TESS
2458326.3405895201 0.9993011951 0.0007905563 TESS
2458326.3419784349 1.0006864071 0.0007911354 TESS
2458326.3433673498 1.0011928082 0.0007912518 TESS
2458326.3447562647 0.9992871881 0.0007905974 TESS
2458326.3461451796 1.0011550188 0.0007910025 TESS
2458326.3475340945 0.9997333288 0.0007906100 TESS
2458326.3489230094 1.0007810593 0.0007910972 TESS
2458326.3503119242 1.0005046129 0.0007907309 TESS
2458326.3517008396 1.0007051229 0.0007912355 TESS
2458326.3544786694 0.9998622537 0.0007907876 TESS
2458326.3558675842 1.0007076263 0.0007909285 TESS
2458326.3572564991 1.0015972853 0.0007912170 TESS
2458326.3586454140 1.0013750792 0.0007914130 TESS
2458326.3600343289 1.0015581846 0.0007914066 TESS
2458326.3614232438 1.0012174845 0.0007915644 TESS
2458326.3628121587 0.9992496967 0.0007907681 TESS
2458326.3642010740 0.9997369051 0.0007906772 TESS
2458326.3655899889 1.0017167330 0.0007916480 TESS
2458326.3669789038 0.9996582866 0.0007907961 TESS
2458326.3683678186 1.0001846552 0.0007912133 TESS
2458326.3697567335 1.0001617670 0.0007909682 TESS
2458326.3711456484 1.0000166893 0.0007909330 TESS
2458326.3725345633 1.0015810728 0.0007921425 TESS
2458326.3739234782 1.0013047457 0.0007916151 TESS
2458326.3753123931 1.0007983446 0.0007914891 TESS
2458326.3767013079 1.0022726059 0.0007915324 TESS
2458326.3780902228 1.0007332563 0.0007913088 TESS
2458326.3794791377 1.0010263920 0.0007912572 TESS
2458326.3808680526 1.0016974211 0.0007916559 TESS
2458326.3822569675 1.0002450943 0.0007914510 TESS
2458326.3836458824 0.9998758435 0.0007911110 TESS
2458326.3850347972 1.0008814335 0.0007918113 TESS
2458326.3864237121 1.0012984276 0.0007912015 TESS
2458326.3878126270 1.0018577576 0.0007917410 TESS
2458326.3892015419 1.0006353855 0.0007916170 TESS
2458326.3905904568 1.0001385212 0.0007911800 TESS
2458326.3919793717 1.0015046597 0.0007916545 TESS
2458326.3933682865 1.0007601976 0.0007917626 TESS
2458326.3947572014 0.9998388290 0.0007911962 TESS
2458326.3961461163 1.0002945662 0.0007914330 TESS
2458326.3975350312 1.0012615919 0.0007914015 TESS
2458326.3989239461 1.0018709898 0.0007920674 TESS
2458326.4003128610 1.0000137091 0.0007913196 TESS
2458326.4017017754 1.0001111031 0.0007913383 TESS
2458326.4030906903 1.0002238750 0.0007914142 TESS
2458326.4044796051 0.9994814396 0.0007914015 TESS
2458326.4058685200 1.0011215210 0.0007920149 TESS
2458326.4072574349 0.9997445345 0.0007913319 TESS
2458326.4086463498 0.9997538924 0.0007919012 TESS
2458326.4100352647 1.0003640652 0.0007912443 TESS
2458326.4114241796 0.9997889400 0.0007913420 TESS
2458326.4128130944 1.0003396273 0.0007913821 TESS
2458326.4142020093 1.0000088215 0.0007912156 TESS
2458326.4155909242 0.9991746545 0.0007914085 TESS
2458326.4169798391 1.0007555485 0.0007918336 TESS
2458326.4183687540 1.0000000000 0.0007913756 TESS
2458326.4197576689 0.9999358058 0.0007916780 TESS
2458326.4211465837 0.9998138547 0.0007912734 TESS
2458326.4225354986 1.0012235641 0.0007915287 TESS
2458326.4239244130 1.0017375946 0.0007918994 TESS
2458326.4253133279 1.0004924536 0.0007916650 TESS
2458326.4267022428 1.0010386705 0.0007917628 TESS
2458326.4280911577 1.0006312132 0.0007915525 TESS
2458326.4294800726 0.9999871254 0.0007918635 TESS
2458326.4308689875 1.0015945435 0.0007921690 TESS
2458326.4322579023 1.0009568930 0.0007915319 TESS
2458326.4336468172 1.0008441210 0.0007921721 TESS
2458326.4350357321 1.0006436110 0.0007918297 TESS
2458326.4364246470 1.0008366108 0.0007917564 TESS
2458326.4378135614 1.0003343821 0.0007918910 TESS
2458326.4392024763 1.0002167225 0.0007922103 TESS
2458326.4405913912 0.9997359514 0.0007917235 TESS
2458326.4419803061 1.0011379719 0.0007919042 TESS
2458326.4433692209 1.0009675026 0.0007917235 TESS
2458326.4447581358 1.0005781651 0.0007916549 TESS
2458326.4461470507 1.0012258291 0.0007920365 TESS
2458326.4475359651 0.9996560812 0.0007916410 TESS
2458326.4489248800 0.9998409748 0.0007916829 TESS
2458326.4503137949 0.9987582564 0.0007911653 TESS
2458326.4517027098 0.9967489839 0.0007910007 TESS
2458326.4530916247 0.9951761365 0.0007904736 TESS
2458326.4544805395 0.9936841726 0.0007899211 TESS
2458326.4558694540 0.9942540526 0.0007898573 TESS
2458326.4572583688 0.9921049476 0.0007895427 TESS
2458326.4586472837 0.9919394851 0.0007892722 TESS
2458326.4600361986 0.9911301732 0.0007891917 TESS
2458326.4614251135 0.9908238649 0.0007890853 TESS
2458326.4628140284 0.9903351665 0.0007891140 TESS
2458326.4642029428 0.9900478125 0.0007886098 TESS
2458326.4655918577 0.9910118580 0.0007890632 TESS
2458326.4669807726 0.9920228124 0.0007894308 TESS
2458326.4683696874 0.9897778034 0.0007889185 TESS
2458326.4697586023 0.9891470671 0.0007885414 TESS
2458326.4711475167 0.9891537428 0.0007884504 TESS
2458326.4725364316 0.9891461134 0.0007886534 TESS
2458326.4739253460 0.9899596572 0.0007887960 TESS
2458326.4753142609 0.9892637730 0.0007885189 TESS
2458326.4767031753 0.9894012809 0.0007889615 TESS
2458326.4780920902 0.9885417819 0.0007885656 TESS
2458326.4794810051 0.9888139367 0.0007886300 TESS
2458326.4808699200 0.9897275567 0.0007888239 TESS
2458326.4822588344 0.9889115691 0.0007886630 TESS
2458326.4836477493 0.9888477325 0.0007885344 TESS
2458326.4850366642 0.9875510335 0.0007886674 TESS
2458326.4864255791 0.9874555469 0.0007884819 TESS
2458326.4878144935 0.9886584878 0.0007887301 TESS
2458326.4892034084 0.9879600406 0.0007886310 TESS
2458326.4905923232 0.9881312251 0.0007885525 TESS
2458326.4919812381 0.9883463979 0.0007885104 TESS
2458326.4933701525 0.9889707565 0.0007887973 TESS
2458326.4947590674 0.9888228178 0.0007885098 TESS
2458326.4961479823 0.9896116257 0.0007888241 TESS
2458326.4975368967 0.9877156615 0.0007883917 TESS
2458326.4989258116 0.9890959263 0.0007885100 TESS
2458326.5003147265 0.9891743660 0.0007887179 TESS
2458326.5017036414 0.9885696173 0.0007884662 TESS
2458326.5030925558 0.9898576736 0.0007891739 TESS
2458326.5044814707 0.9879167676 0.0007886239 TESS
2458326.5058703856 0.9869323969 0.0007884257 TESS
2458326.5072593000 0.9887424111 0.0007889469 TESS
2458326.5086482149 0.9888477325 0.0007886647 TESS
2458326.5100371297 0.9890831709 0.0007885627 TESS
2458326.5114260442 0.9882801771 0.0007885695 TESS
2458326.5128149590 0.9886078835 0.0007888934 TESS
2458326.5142038739 0.9884639382 0.0007885892 TESS
2458326.5155927883 0.9873583317 0.0007885053 TESS
