# Parameter Name     	 	 Median       	 	 Upper 68 CI  	 	 Lower 68 CI 
mflux_TESS         	 	 -0.0007707532 	 	 0.0047088946 	 	 0.0045010785
sigma_w_TESS       	 	 4.4299815999 	 	 28.8569472898 	 	 3.9955522900
GP_sigma_TESS      	 	 0.0000238548 	 	 0.0000351650 	 	 0.0000104076
GP_timescale_TESS  	 	 0.0063392499 	 	 0.0054320256 	 	 0.0036991747
GP_rho_TESS        	 	 54.8920455549 	 	 26.0249160652 	 	 22.9465369987
