# Parameter Name     	 	 Median       	 	 Upper 68 CI  	 	 Lower 68 CI 
mflux_TESS         	 	 0.0003037474 	 	 0.0048841468 	 	 0.0049324735
sigma_w_TESS       	 	 249.0333311275 	 	 19.6216791884 	 	 20.0168236942
GP_B_TESS          	 	 0.0000261417 	 	 0.0000300119 	 	 0.0000119988
GP_C_TESS          	 	 658.3366634885 	 	 2795.2178615332 	 	 619.9781460364
GP_L_TESS          	 	 265.9468201332 	 	 301.5639877636 	 	 125.1422179799
GP_Prot_TESS       	 	 22.7751183208 	 	 41.1003708520 	 	 17.5944824247
