2459062.7236933154 TESS
2459062.7250822205 TESS
2459062.7264711256 TESS
2459062.7278600307 TESS
2459062.7292489358 TESS
2459062.7306378409 TESS
2459062.7320267460 TESS
2459062.7334156511 TESS
2459062.7348045562 TESS
2459062.7361934613 TESS
2459062.7375823669 TESS
2459062.7389712716 TESS
2459062.7403601767 TESS
2459062.7417490818 TESS
2459062.7431379869 TESS
2459062.7445268920 TESS
2459062.7459157971 TESS
2459062.7473047022 TESS
2459062.7486936068 TESS
2459062.7500825119 TESS
2459062.7514714170 TESS
2459062.7528603221 TESS
2459062.7542492277 TESS
2459062.7556381328 TESS
2459062.7570270379 TESS
2459062.7584159430 TESS
2459062.7598048477 TESS
2459062.7611937528 TESS
2459062.7625826579 TESS
2459062.7639715625 TESS
2459062.7653604676 TESS
2459062.7667493727 TESS
2459062.7681382778 TESS
2459062.7695271824 TESS
2459062.7709160876 TESS
2459062.7723049927 TESS
2459062.7736938978 TESS
2459062.7750828029 TESS
2459062.7764717080 TESS
2459062.7778606131 TESS
2459062.7792495182 TESS
2459062.7806384224 TESS
2459062.7820273275 TESS
2459062.7834162326 TESS
2459062.7848051377 TESS
2459062.7861940428 TESS
2459062.7875829479 TESS
2459062.7889718525 TESS
2459062.7903607571 TESS
2459062.7917496623 TESS
2459062.7931385674 TESS
2459062.7945274725 TESS
2459062.7959163771 TESS
2459062.7973052822 TESS
2459062.7986941873 TESS
2459062.8000830919 TESS
2459062.8014719966 TESS
2459062.8028609017 TESS
2459062.8042498068 TESS
2459062.8056387119 TESS
2459062.8070276165 TESS
2459062.8084165216 TESS
2459062.8098054267 TESS
2459062.8111943309 TESS
2459062.8125832360 TESS
2459062.8139721411 TESS
2459062.8153610458 TESS
2459062.8167499509 TESS
2459062.8181388560 TESS
2459062.8195277606 TESS
2459062.8209166653 TESS
2459062.8223055704 TESS
2459062.8236944750 TESS
2459062.8250833801 TESS
2459062.8264722847 TESS
2459062.8278611898 TESS
2459062.8292500945 TESS
2459062.8306389991 TESS
2459062.8320279042 TESS
2459062.8334168089 TESS
2459062.8348057140 TESS
2459062.8361946186 TESS
2459062.8375835237 TESS
2459062.8389724283 TESS
2459062.8403613335 TESS
2459062.8417502376 TESS
2459062.8431391427 TESS
2459062.8445280474 TESS
2459062.8459169525 TESS
2459062.8473058571 TESS
2459062.8486947622 TESS
2459062.8500836669 TESS
2459062.8514725715 TESS
2459062.8528614761 TESS
2459062.8542503808 TESS
2459062.8556392859 TESS
2459062.8570281905 TESS
2459062.8584170956 TESS
2459062.8598060003 TESS
2459062.8611949049 TESS
2459062.8625838095 TESS
2459062.8639727142 TESS
2459062.8653616193 TESS
2459062.8667505239 TESS
2459062.8681394286 TESS
2459062.8695283337 TESS
2459062.8709172383 TESS
2459062.8723061425 TESS
2459062.8736950476 TESS
2459062.8750839522 TESS
2459062.8764728568 TESS
2459062.8778617620 TESS
2459062.8792506666 TESS
2459062.8806395712 TESS
2459062.8820284754 TESS
2459062.8834173805 TESS
2459062.8848062851 TESS
2459062.8861951898 TESS
2459062.8875840944 TESS
2459062.8889729995 TESS
2459062.8903619042 TESS
2459062.8917508088 TESS
2459062.8931397130 TESS
2459062.8945286176 TESS
2459062.8959175227 TESS
2459062.8973064274 TESS
2459062.8986953320 TESS
2459062.9000842366 TESS
2459062.9014731413 TESS
2459062.9028620454 TESS
2459062.9042509506 TESS
2459062.9056398552 TESS
2459062.9070287598 TESS
2459062.9084176645 TESS
2459062.9098065691 TESS
2459062.9111954737 TESS
2459062.9125843784 TESS
2459062.9139732826 TESS
2459062.9153621872 TESS
2459062.9167510923 TESS
2459062.9181399969 TESS
2459062.9195289016 TESS
2459062.9209178062 TESS
2459062.9223067109 TESS
2459062.9236956150 TESS
2459062.9250845197 TESS
2459062.9264734243 TESS
2459062.9278623289 TESS
2459062.9292512336 TESS
2459062.9306401382 TESS
2459062.9320290429 TESS
2459062.9334179470 TESS
2459062.9348068517 TESS
2459062.9361957563 TESS
2459062.9375846609 TESS
2459062.9389735656 TESS
2459062.9403624702 TESS
2459062.9417513749 TESS
2459062.9431402790 TESS
2459062.9445291832 TESS
2459062.9459180878 TESS
2459062.9473069925 TESS
2459062.9486958971 TESS
2459062.9500848018 TESS
2459062.9514737064 TESS
2459062.9528626110 TESS
2459062.9542515152 TESS
2459062.9556404194 TESS
2459062.9570293240 TESS
2459062.9584182287 TESS
2459062.9598071333 TESS
2459062.9611960379 TESS
2459062.9625849426 TESS
2459062.9639738463 TESS
2459062.9653627509 TESS
2459062.9667516556 TESS
2459062.9681405602 TESS
2459062.9695294648 TESS
2459062.9709183690 TESS
2459062.9723072737 TESS
2459062.9736961783 TESS
2459062.9750850825 TESS
2459062.9764739866 TESS
2459062.9778628913 TESS
2459062.9792517959 TESS
2459062.9806407006 TESS
2459062.9820296047 TESS
2459062.9834185094 TESS
2459062.9848074135 TESS
2459062.9861963177 TESS
2459062.9875852223 TESS
2459062.9889741270 TESS
2459062.9903630312 TESS
2459062.9917519358 TESS
2459062.9931408404 TESS
2459062.9945297446 TESS
2459062.9959186488 TESS
2459062.9973075534 TESS
2459062.9986964576 TESS
2459063.0000853622 TESS
2459063.0014742669 TESS
2459063.0028631710 TESS
2459063.0042520757 TESS
2459063.0056409794 TESS
2459063.0070298840 TESS
2459063.0084187887 TESS
2459063.0098076928 TESS
2459063.0111965975 TESS
2459063.0125855017 TESS
2459063.0139744063 TESS
2459063.0153633100 TESS
2459063.0167522146 TESS
2459063.0181411188 TESS
2459063.0195300234 TESS
2459063.0209189276 TESS
2459063.0223078323 TESS
2459063.0236967364 TESS
2459063.0250856411 TESS
2459063.0264745448 TESS
2459063.0278634494 TESS
2459063.0292523536 TESS
2459063.0306412582 TESS
2459064.6376016331 TESS
2459064.6389905340 TESS
2459064.6403794354 TESS
2459064.6417683368 TESS
2459064.6431572377 TESS
2459064.6445461391 TESS
2459064.6459350400 TESS
2459064.6473239409 TESS
2459064.6487128423 TESS
2459064.6501017436 TESS
2459064.6514906446 TESS
2459064.6528795459 TESS
2459064.6542684468 TESS
2459064.6556573482 TESS
2459064.6570462491 TESS
2459064.6584351500 TESS
2459064.6598240514 TESS
2459064.6612129523 TESS
2459064.6626018537 TESS
2459064.6639907551 TESS
2459064.6653796560 TESS
2459064.6667685569 TESS
2459064.6681574578 TESS
2459064.6695463592 TESS
2459064.6709352601 TESS
2459064.6723241615 TESS
2459064.6737130629 TESS
2459064.6751019638 TESS
2459064.6764908652 TESS
2459064.6778797656 TESS
2459064.6792686670 TESS
2459064.6806575679 TESS
2459064.6820464693 TESS
2459064.6834353702 TESS
2459064.6848242716 TESS
2459064.6862131725 TESS
2459064.6876020734 TESS
2459064.6889909743 TESS
2459064.6903798757 TESS
2459064.6917687766 TESS
2459064.6931576780 TESS
2459064.6945465789 TESS
2459064.6959354803 TESS
2459064.6973243807 TESS
2459064.6987132817 TESS
2459064.7001021830 TESS
2459064.7014910839 TESS
2459064.7028799853 TESS
2459064.7042688862 TESS
2459064.7056577876 TESS
2459064.7070466885 TESS
2459064.7084355894 TESS
2459064.7098244904 TESS
2459064.7112133913 TESS
2459064.7126022927 TESS
2459064.7139911936 TESS
2459064.7153800949 TESS
2459064.7167689959 TESS
2459064.7181578963 TESS
2459064.7195467977 TESS
2459064.7209356986 TESS
2459064.7223245995 TESS
2459064.7237135009 TESS
2459064.7251024018 TESS
2459064.7264913027 TESS
2459064.7278802036 TESS
2459064.7292691045 TESS
2459064.7306580055 TESS
2459064.7320469068 TESS
2459064.7334358077 TESS
2459064.7348247087 TESS
2459064.7362136100 TESS
2459064.7376025110 TESS
2459064.7389914114 TESS
2459064.7403803128 TESS
2459064.7417692137 TESS
2459064.7431581146 TESS
2459064.7445470160 TESS
2459064.7459359169 TESS
2459064.7473248178 TESS
2459064.7487137183 TESS
2459064.7501026196 TESS
2459064.7514915206 TESS
2459064.7528804215 TESS
2459064.7542693224 TESS
2459064.7556582238 TESS
2459064.7570471247 TESS
2459064.7584360256 TESS
2459064.7598249260 TESS
2459064.7612138274 TESS
2459064.7626027283 TESS
2459064.7639916292 TESS
2459064.7653805302 TESS
2459064.7667694311 TESS
2459064.7681583324 TESS
2459064.7695472329 TESS
2459064.7709361338 TESS
2459064.7723250347 TESS
2459064.7737139356 TESS
2459064.7751028365 TESS
2459064.7764917379 TESS
2459064.7778806388 TESS
2459064.7792695393 TESS
2459064.7806584402 TESS
2459064.7820473411 TESS
2459064.7834362420 TESS
2459064.7848251434 TESS
2459064.7862140443 TESS
2459064.7876029452 TESS
2459064.7889918461 TESS
2459064.7903807466 TESS
2459064.7917696475 TESS
2459064.7931585484 TESS
2459064.7945474493 TESS
2459064.7959363502 TESS
2459064.7973252516 TESS
2459064.7987141525 TESS
2459064.8001030530 TESS
2459064.8014919539 TESS
2459064.8028808548 TESS
2459064.8042697557 TESS
2459064.8056586566 TESS
2459064.8070475576 TESS
2459064.8084364585 TESS
2459064.8098253594 TESS
2459064.8112142598 TESS
2459064.8126031607 TESS
2459064.8139920617 TESS
2459064.8153809626 TESS
2459064.8167698635 TESS
2459064.8181587644 TESS
2459064.8195476653 TESS
2459064.8209365658 TESS
2459064.8223254667 TESS
2459064.8237143676 TESS
2459064.8251032685 TESS
2459064.8264921694 TESS
2459064.8278810703 TESS
2459064.8292699712 TESS
2459064.8306588717 TESS
2459064.8320477726 TESS
2459064.8334366735 TESS
2459064.8348255744 TESS
2459064.8362144753 TESS
2459064.8376033762 TESS
2459064.8389922772 TESS
2459064.8403811781 TESS
2459064.8417700785 TESS
2459064.8431589794 TESS
2459064.8445478799 TESS
2459064.8459367808 TESS
2459064.8473256817 TESS
2459064.8487145826 TESS
2459064.8501034835 TESS
2459064.8514923840 TESS
2459064.8528812849 TESS
2459064.8542701858 TESS
2459064.8556590867 TESS
2459064.8570479872 TESS
2459064.8584368881 TESS
2459064.8598257890 TESS
2459064.8612146894 TESS
2459064.8626035904 TESS
2459064.8639924913 TESS
2459064.8653813922 TESS
2459064.8667702926 TESS
2459064.8681591935 TESS
2459064.8695480945 TESS
2459064.8709369954 TESS
2459064.8723258958 TESS
2459064.8737147967 TESS
2459064.8751036972 TESS
2459064.8764925981 TESS
2459064.8778814990 TESS
2459064.8792703999 TESS
2459064.8806593004 TESS
2459064.8820482008 TESS
2459064.8834371017 TESS
2459064.8848260026 TESS
2459064.8862149036 TESS
2459064.8876038040 TESS
2459064.8889927049 TESS
2459064.8903816058 TESS
2459064.8917705067 TESS
2459064.8931594067 TESS
2459064.8945483076 TESS
2459064.8959372086 TESS
2459064.8973261090 TESS
2459064.8987150099 TESS
2459064.9001039108 TESS
2459064.9014928117 TESS
2459064.9028817117 TESS
2459064.9042706126 TESS
2459064.9056595135 TESS
2459064.9070484140 TESS
2459064.9084373149 TESS
2459064.9098262158 TESS
2459064.9112151163 TESS
2459064.9126040167 TESS
2459064.9139929176 TESS
2459064.9153818181 TESS
2459064.9167707190 TESS
2459064.9181596199 TESS
2459064.9195485204 TESS
2459064.9209374213 TESS
2459064.9223263222 TESS
2459064.9237152222 TESS
2459064.9251041231 TESS
2459064.9264930235 TESS
2459064.9278819244 TESS
2459064.9292708253 TESS
2459064.9306597258 TESS
2459064.9320486267 TESS
2459064.9334375267 TESS
2459064.9348264276 TESS
2459064.9362153285 TESS
2459064.9376042290 TESS
2459064.9389931299 TESS
2459064.9403820303 TESS
2459064.9417709312 TESS
2459064.9431598317 TESS
2459064.9445487321 TESS
2459064.9459376330 TESS
2459064.9473265335 TESS
2459064.9487154344 TESS
2459064.9501043349 TESS
2459064.9514932358 TESS
2459064.9528821362 TESS
2459064.9542710367 TESS
2459064.9556599371 TESS
2459064.9570488380 TESS
2459064.9584377385 TESS
2459064.9598266394 TESS
2459064.9612155398 TESS
2459064.9626044407 TESS
2459064.9639933407 TESS
2459064.9653822416 TESS
2459064.9667711421 TESS
2459064.9681600430 TESS
2459064.9695489435 TESS
2459064.9709378444 TESS
2459064.9723267448 TESS
2459064.9737156453 TESS
2459064.9751045457 TESS
2459064.9764934462 TESS
2459064.9778823471 TESS
2459064.9792712475 TESS
2459064.9806601484 TESS
2459064.9820490489 TESS
2459064.9834379493 TESS
2459064.9848268498 TESS
2459064.9862157502 TESS
2459064.9876046511 TESS
2459064.9889935516 TESS
2459064.9903824520 TESS
2459064.9917713529 TESS
2459064.9931602534 TESS
2459064.9945491534 TESS
2459064.9959380543 TESS
2459064.9973269547 TESS
2459064.9987158556 TESS
2459065.0001047561 TESS
2459065.0014936565 TESS
2459065.0028825575 TESS
2459065.0042714579 TESS
2459065.0056603579 TESS
2459065.0070492588 TESS
2459065.0084381592 TESS
2459065.0098270597 TESS
2459065.0112159601 TESS
2459065.0126048611 TESS
2459065.0139937615 TESS
2459065.0153826615 TESS
2459065.0167715624 TESS
2459065.0181604628 TESS
2459065.0195493633 TESS
2459065.0209382637 TESS
2459065.0223271647 TESS
2459065.0237160651 TESS
2459065.0251049655 TESS
2459065.0264938660 TESS
2459065.0278827664 TESS
2459065.0292716669 TESS
2459065.0306605673 TESS
2459065.0320494678 TESS
2459065.0334383687 TESS
2459065.0348272691 TESS
2459065.0362161691 TESS
2459065.0376050696 TESS
2459065.0389939705 TESS
2459065.0403828709 TESS
2459065.0417717714 TESS
2459065.0431606718 TESS
2459065.0445495723 TESS
2459065.0459384727 TESS
2459065.0473273732 TESS
2459065.0487162736 TESS
2459065.0501051741 TESS
2459065.0514940745 TESS
2459065.0528829750 TESS
2459065.0542718754 TESS
2459065.0556607763 TESS
2459065.0570496763 TESS
2459065.0584385768 TESS
2459065.0598274772 TESS
2459065.0612163777 TESS
2459065.0626052781 TESS
2459065.0639941785 TESS
2459065.0653830795 TESS
2459065.0667719794 TESS
2459065.0681608799 TESS
2459065.0695497803 TESS
2459065.0709386808 TESS
2459065.0723275812 TESS
2459065.0737164817 TESS
2459065.0751053821 TESS
2459065.0764942826 TESS
2459065.0778831826 TESS
2459065.0792720830 TESS
2459065.0806609835 TESS
2459065.0820498839 TESS
2459065.0834387848 TESS
2459065.0848276853 TESS
2459065.0862165857 TESS
2459065.0876054857 TESS
2459065.0889943861 TESS
2459065.0903832866 TESS
2459065.0917721870 TESS
2459065.0931610875 TESS
2459065.0945499879 TESS
2459065.0959388884 TESS
2459065.0973277884 TESS
2459065.0987166888 TESS
2459065.1001055893 TESS
2459065.1014944897 TESS
2459065.1028833902 TESS
2459065.1042722906 TESS
2459065.1056611910 TESS
2459065.1070500915 TESS
2459065.1084389910 TESS
2459065.1098278915 TESS
2459065.1112167919 TESS
2459065.1126056924 TESS
2459065.1139945928 TESS
2459065.1153834932 TESS
2459065.1167723937 TESS
2459065.1181612937 TESS
2459065.1195501941 TESS
2459065.1209390946 TESS
2459065.1223279950 TESS
2459065.1237168955 TESS
2459065.1251057959 TESS
2459065.1264946959 TESS
2459065.1278835959 TESS
2459065.1292724963 TESS
2459065.1306613968 TESS
2459065.1320502972 TESS
2459065.1334391977 TESS
2459065.1348280981 TESS
2459065.1362169986 TESS
2459065.1376058985 TESS
2459065.1389947985 TESS
2459065.1403836990 TESS
2459065.1417725994 TESS
2459065.1431614999 TESS
2459065.1445504003 TESS
2459065.1459393003 TESS
2459065.1473282008 TESS
2459065.1487171007 TESS
2459065.1501060012 TESS
2459065.1514949016 TESS
2459065.1528838016 TESS
2459065.1542727021 TESS
2459065.1556616025 TESS
2459065.1570505030 TESS
2459065.1584394034 TESS
2459065.1598283029 TESS
2459065.1612172034 TESS
2459065.1626061038 TESS
2459065.1639950043 TESS
2459065.1653839042 TESS
2459065.1667728047 TESS
2459065.1681617051 TESS
2459065.1695506051 TESS
2459065.1709395051 TESS
2459065.1723284055 TESS
2459065.1737173060 TESS
2459065.1751062060 TESS
2459065.1764951064 TESS
2459065.1778840069 TESS
2459065.1792729069 TESS
2459065.1806618068 TESS
2459065.1820507073 TESS
2459065.1834396077 TESS
2459065.1848285077 TESS
2459065.1862174082 TESS
2459065.1876063086 TESS
2459065.1889952086 TESS
2459065.1903841086 TESS
2459065.1917730090 TESS
2459065.1931619090 TESS
2459065.1945508095 TESS
2459065.1959397099 TESS
2459065.1973286099 TESS
2459065.1987175103 TESS
2459065.2001064098 TESS
2459065.2014953103 TESS
2459065.2028842107 TESS
2459065.2042731107 TESS
2459065.2056620112 TESS
2459065.2070509116 TESS
2459065.2084398116 TESS
2459065.2098287120 TESS
2459065.2112176116 TESS
2459065.2126065120 TESS
2459065.2139954120 TESS
2459065.2153843124 TESS
2459066.8223403064 TESS
2459066.8237292040 TESS
2459066.8251181017 TESS
2459066.8265069993 TESS
2459066.8278958970 TESS
2459066.8292847946 TESS
2459066.8306736914 TESS
2459066.8320625890 TESS
2459066.8334514867 TESS
2459066.8348403843 TESS
2459066.8362292820 TESS
2459066.8376181796 TESS
2459066.8390070773 TESS
2459066.8403959749 TESS
2459066.8417848721 TESS
2459066.8431737698 TESS
2459066.8445626674 TESS
2459066.8459515651 TESS
2459066.8473404627 TESS
2459066.8487293604 TESS
2459066.8501182576 TESS
2459066.8515071548 TESS
2459066.8528960524 TESS
2459066.8542849501 TESS
2459066.8556738477 TESS
2459066.8570627454 TESS
2459066.8584516430 TESS
2459066.8598405407 TESS
2459066.8612294374 TESS
2459066.8626183351 TESS
2459066.8640072327 TESS
2459066.8653961304 TESS
2459066.8667850280 TESS
2459066.8681739257 TESS
2459066.8695628233 TESS
2459066.8709517205 TESS
2459066.8723406177 TESS
2459066.8737295154 TESS
2459066.8751184130 TESS
2459066.8765073107 TESS
2459066.8778962079 TESS
2459066.8792851055 TESS
2459066.8806740032 TESS
2459066.8820629003 TESS
2459066.8834517980 TESS
2459066.8848406952 TESS
2459066.8862295928 TESS
2459066.8876184905 TESS
2459066.8890073881 TESS
2459066.8903962853 TESS
2459066.8917851830 TESS
2459066.8931740802 TESS
2459066.8945629778 TESS
2459066.8959518750 TESS
2459066.8973407727 TESS
2459066.8987296703 TESS
2459066.9001185680 TESS
2459066.9015074652 TESS
2459066.9028963624 TESS
2459066.9042852600 TESS
2459066.9056741577 TESS
2459066.9070630549 TESS
2459066.9084519525 TESS
2459066.9098408502 TESS
2459066.9112297473 TESS
2459066.9126186445 TESS
2459066.9140075422 TESS
2459066.9153964394 TESS
2459066.9167853370 TESS
2459066.9181742347 TESS
2459066.9195631319 TESS
2459066.9209520295 TESS
2459066.9223409272 TESS
2459066.9237298239 TESS
2459066.9251187216 TESS
2459066.9265076192 TESS
2459066.9278965164 TESS
2459066.9292854141 TESS
2459066.9306743117 TESS
2459066.9320632089 TESS
2459066.9334521061 TESS
2459066.9348410033 TESS
2459066.9362299009 TESS
2459066.9376187986 TESS
2459066.9390076958 TESS
2459066.9403965934 TESS
2459066.9417854906 TESS
2459066.9431743883 TESS
2459066.9445632854 TESS
2459066.9459521826 TESS
2459066.9473410803 TESS
2459066.9487299775 TESS
2459066.9501188751 TESS
2459066.9515077723 TESS
2459066.9528966700 TESS
2459066.9542855667 TESS
2459066.9556744643 TESS
2459066.9570633620 TESS
2459066.9584522592 TESS
2459066.9598411568 TESS
2459066.9612300540 TESS
2459066.9626189517 TESS
2459066.9640078484 TESS
2459066.9653967461 TESS
2459066.9667856432 TESS
2459066.9681745409 TESS
2459066.9695634381 TESS
2459066.9709523357 TESS
2459066.9723412329 TESS
2459066.9737301306 TESS
2459066.9751190273 TESS
2459066.9765079250 TESS
2459066.9778968222 TESS
2459066.9792857193 TESS
2459066.9806746170 TESS
2459066.9820635142 TESS
2459066.9834524118 TESS
2459066.9848413086 TESS
2459066.9862302062 TESS
2459066.9876191034 TESS
2459066.9890080011 TESS
2459066.9903968982 TESS
2459066.9917857954 TESS
2459066.9931746931 TESS
2459066.9945635898 TESS
2459066.9959524875 TESS
2459066.9973413846 TESS
2459066.9987302818 TESS
2459067.0001191795 TESS
2459067.0015080767 TESS
2459067.0028969743 TESS
2459067.0042858715 TESS
2459067.0056747682 TESS
2459067.0070636659 TESS
2459067.0084525631 TESS
2459067.0098414603 TESS
2459067.0112303579 TESS
2459067.0126192551 TESS
2459067.0140081528 TESS
2459067.0153970495 TESS
2459067.0167859467 TESS
2459067.0181748443 TESS
2459067.0195637415 TESS
2459067.0209526387 TESS
2459067.0223415364 TESS
2459067.0237304335 TESS
2459067.0251193307 TESS
2459067.0265082275 TESS
2459067.0278971251 TESS
2459067.0292860223 TESS
2459067.0306749195 TESS
2459067.0320638171 TESS
2459067.0334527143 TESS
2459067.0348416115 TESS
2459067.0362305082 TESS
2459067.0376194059 TESS
2459067.0390083031 TESS
2459067.0403972003 TESS
2459067.0417860975 TESS
2459067.0431749951 TESS
2459067.0445638923 TESS
2459067.0459527890 TESS
2459067.0473416862 TESS
2459067.0487305839 TESS
2459067.0501194810 TESS
2459067.0515083782 TESS
2459067.0528972754 TESS
2459067.0542861731 TESS
2459067.0556750703 TESS
2459067.0570639670 TESS
2459067.0584528642 TESS
2459067.0598417614 TESS
2459067.0612306590 TESS
2459067.0626195562 TESS
2459067.0640084534 TESS
2459067.0653973506 TESS
2459067.0667862473 TESS
2459067.0681751445 TESS
2459067.0695640421 TESS
2459067.0709529393 TESS
2459067.0723418365 TESS
2459067.0737307337 TESS
2459067.0751196309 TESS
2459067.0765085281 TESS
2459067.0778974248 TESS
2459067.0792863225 TESS
2459067.0806752197 TESS
2459067.0820641168 TESS
2459067.0834530140 TESS
2459067.0848419112 TESS
2459067.0862308084 TESS
2459067.0876197051 TESS
2459067.0890086023 TESS
2459067.0903974995 TESS
2459067.0917863972 TESS
2459067.0931752943 TESS
2459067.0945641915 TESS
2459067.0959530887 TESS
2459067.0973419854 TESS
2459067.0987308826 TESS
2459067.1001197798 TESS
2459067.1015086770 TESS
2459067.1028975742 TESS
2459067.1042864714 TESS
2459067.1056753686 TESS
2459067.1070642658 TESS
2459067.1084531625 TESS
2459067.1098420597 TESS
2459067.1112309569 TESS
2459067.1126198540 TESS
2459067.1140087512 TESS
2459067.1153976484 TESS
2459067.1167865456 TESS
2459067.1181754423 TESS
2459067.1195643395 TESS
2459067.1209532367 TESS
2459067.1223421339 TESS
2459067.1237310311 TESS
2459067.1251199283 TESS
2459067.1265088255 TESS
2459067.1278977222 TESS
2459067.1292866194 TESS
2459067.1306755166 TESS
2459067.1320644137 TESS
2459067.1334533109 TESS
2459067.1348422081 TESS
2459067.1362311053 TESS
2459067.1376200025 TESS
2459067.1390088992 TESS
2459067.1403977964 TESS
2459067.1417866936 TESS
2459067.1431755903 TESS
2459067.1445644875 TESS
2459067.1459533847 TESS
2459067.1473422819 TESS
2459067.1487311786 TESS
2459067.1501200758 TESS
2459067.1515089730 TESS
2459067.1528978702 TESS
2459067.1542867674 TESS
2459067.1556756641 TESS
2459067.1570645613 TESS
